id,title,genres,original_title,popularity,release_date,budget,revenue,runtime,vote_average,vote_count
87101,Terminator Genisys,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",Terminator Genisys,202.042635,2015-06-23,155000000,440603537,126,5.8,3631
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",The Chronicles of Narnia: The Voyage of the Dawn Treader,49.661984,2010-08-13,155000000,415686217,113,6.2,1514
676,Pearl Harbor,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",Pearl Harbor,34.20669,2001-05-21,140000000,449220945,183,6.6,1791
1858,Transformers,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",Transformers,25.468493,2007-06-27,150000000,709709780,144,6.6,4040
1966,Alexander,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Alexander,39.019229,2004-11-21,155000000,167298192,175,5.6,927
675,Harry Potter and the Order of the Phoenix,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",Harry Potter and the Order of the Phoenix,78.144395,2007-06-28,150000000,938212738,138,7.4,5494
674,Harry Potter and the Goblet of Fire,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",Harry Potter and the Goblet of Fire,101.250416,2005-11-05,150000000,895921036,157,7.5,5608
8960,Hancock,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",Hancock,56.758411,2008-07-01,150000000,624029371,92,6.2,2961
6479,I Am Legend,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",I Am Legend,70.867401,2007-12-14,150000000,585349010,101,6.9,4853
118,Charlie and the Chocolate Factory,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Charlie and the Chocolate Factory,53.905592,2005-07-13,150000000,474968763,115,6.7,3624
2062,Ratatouille,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Ratatouille,65.677399,2007-06-22,150000000,623722818,111,7.5,4369
272,Batman Begins,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Batman Begins,115.040024,2005-06-10,150000000,374218673,140,7.5,7359
10527,Madagascar: Escape 2 Africa,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",Madagascar: Escape 2 Africa,44.141021,2008-10-30,150000000,603900354,89,6.2,1810
18360,Night at the Museum: Battle of the Smithsonian,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Night at the Museum: Battle of the Smithsonian,81.781591,2009-05-20,150000000,413106170,105,5.9,1971
2080,X-Men Origins: Wolverine,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",X-Men Origins: Wolverine,5.954334,2009-04-28,150000000,373062864,107,6.2,4021
605,The Matrix Revolutions,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",The Matrix Revolutions,73.313918,2003-11-05,150000000,424988211,129,6.4,3096
109445,Frozen,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",Frozen,165.125366,2013-11-27,150000000,1274219009,102,7.3,5295
604,The Matrix Reloaded,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",The Matrix Reloaded,70.78591,2003-05-15,150000000,738599701,138,6.7,3443
76338,Thor: The Dark World,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",Thor: The Dark World,99.499595,2013-10-29,170000000,644571402,112,6.8,4755
76341,Mad Max: Fury Road,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Mad Max: Fury Road,434.278564,2015-05-13,150000000,378858340,120,7.2,9427
13448,Angels & Demons,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",Angels & Demons,67.447636,2009-05-13,150000000,356613439,138,6.5,2129
10195,Thor,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",Thor,86.493424,2011-04-21,150000000,449326618,115,6.6,6525
13053,Bolt,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",Bolt,41.845878,2008-11-21,150000000,309979994,98,6.3,1750
19585,G-Force,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",G-Force,26.710398,2009-07-21,150000000,292817841,88,5.1,510
57165,Wrath of the Titans,"[{""id"": 12, ""name"": ""Adventure""}]",Wrath of the Titans,44.927635,2012-03-27,150000000,301000000,99,5.5,1431
62213,Dark Shadows,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",Dark Shadows,50.306728,2012-05-08,150000000,245527149,113,5.7,2320
177677,Mission: Impossible - Rogue Nation,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",Mission: Impossible - Rogue Nation,114.522237,2015-07-23,150000000,682330139,131,7.1,3224
7978,The Wolfman,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",The Wolfman,21.214571,2010-02-11,150000000,0,102,5.5,549
5559,Bee Movie,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",Bee Movie,29.332905,2007-10-28,150000000,287594577,91,5.7,1171
49444,Kung Fu Panda 2,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Kung Fu Panda 2,51.247321,2011-05-25,150000000,665692281,91,6.7,1880
10196,The Last Airbender,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",The Last Airbender,33.769336,2010-06-30,150000000,318502923,103,4.7,1151
956,Mission: Impossible III,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Mission: Impossible III,63.079003,2006-05-03,150000000,397850012,126,6.5,2028
117251,White House Down,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",White House Down,39.004588,2013-06-27,150000000,205366737,131,6.4,1891
50321,Mars Needs Moms,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Mars Needs Moms,12.362599,2011-03-09,150000000,38992758,88,5.5,199
11619,Flushed Away,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Flushed Away,22.550135,2006-10-22,149000000,64459316,85,6,874
266647,Pan,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Pan,48.03528,2015-09-24,150000000,128388320,111,5.9,954
82703,Mr. Peabody & Sherman,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",Mr. Peabody & Sherman,38.73494,2014-02-07,145000000,272912430,92,6.7,843
652,Troy,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",Troy,66.803149,2004-05-13,175000000,497409852,163,6.9,2759
80321,Madagascar 3: Europe's Most Wanted,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Madagascar 3: Europe's Most Wanted,44.989192,2012-06-06,145000000,746921274,93,6.4,1808
36669,Die Another Day,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Die Another Day,54.159392,2002-11-17,140000000,431971116,133,5.8,1092
43074,Ghostbusters,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",Ghostbusters,66.21806,2016-07-14,144000000,229147509,116,5.3,2142
95,Armageddon,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",Armageddon,58.485967,1998-07-01,140000000,553799566,151,6.4,2482
608,Men in Black II,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",Men in Black II,91.332849,2002-07-03,140000000,441818803,88,6,3114
2310,Beowulf,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",Beowulf,35.601665,2007-11-05,70000000,195735876,115,5.5,841
140300,Kung Fu Panda 3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Kung Fu Panda 3,56.747978,2016-01-23,145000000,521170825,95,6.7,1603
56292,Mission: Impossible - Ghost Protocol,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",Mission: Impossible - Ghost Protocol,77.77477,2011-12-07,145000000,694713380,133,6.8,3972
81188,Rise of the Guardians,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Rise of the Guardians,61.788035,2012-11-21,145000000,306941670,97,7.1,1922
7552,Fun with Dick and Jane,"[{""id"": 35, ""name"": ""Comedy""}]",Fun with Dick and Jane,25.159168,2005-12-21,100000000,202026112,90,5.9,627
616,The Last Samurai,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",The Last Samurai,52.341226,2003-12-05,140000000,456758981,154,7.3,1895
147441,Exodus: Gods and Kings,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",Exodus: Gods and Kings,101.599427,2014-12-03,140000000,268031828,150,5.6,1921
13475,Star Trek,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",Star Trek,73.616808,2009-05-06,150000000,385680446,127,7.4,4518
557,Spider-Man,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",Spider-Man,82.502566,2002-05-01,139000000,821708551,121,6.8,5265
82702,How to Train Your Dragon 2,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",How to Train Your Dragon 2,100.21391,2014-06-12,145000000,609123048,102,7.6,3106
205584,Gods of Egypt,"[{""id"": 14, ""name"": ""Fantasy""}]",Gods of Egypt,56.257249,2016-02-25,140000000,150680864,127,5.3,1277
10048,Stealth,"[{""id"": 28, ""name"": ""Action""}]",Stealth,17.88953,2005-07-28,135000000,76932943,121,4.9,331
13183,Watchmen,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",Watchmen,64.798873,2009-03-05,130000000,185258983,163,7,2811
944,Lethal Weapon 4,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",Lethal Weapon 4,24.855701,1998-07-10,140000000,285444603,127,6.3,767
1927,Hulk,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",Hulk,34.981698,2003-06-19,137000000,245360480,138,5.3,1533
72559,G.I. Joe: Retaliation,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",G.I. Joe: Retaliation,59.325589,2013-03-26,130000000,371876278,110,5.4,3025
7364,Sahara,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",Sahara,21.605568,2005-04-06,130000000,119269486,124,5.7,434
2114,Final Fantasy: The Spirits Within,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Final Fantasy: The Spirits Within,26.074908,2001-07-02,137000000,85131830,106,5.9,433
1771,Captain America: The First Avenger,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",Captain America: The First Avenger,74.506246,2011-07-22,140000000,370569774,124,6.6,7047
36643,The World Is Not Enough,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",The World Is Not Enough,39.604363,1999-11-08,135000000,361832400,128,6,862
8619,Master and Commander: The Far Side of the World,"[{""id"": 12, ""name"": ""Adventure""}]",Master and Commander: The Far Side of the World,36.973031,2003-11-14,150000000,212011111,138,6.9,790
50620,The Twilight Saga: Breaking Dawn - Part 2,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",The Twilight Saga: Breaking Dawn - Part 2,99.687084,2012-11-13,120000000,829000000,115,6.1,2553
65759,Happy Feet Two,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Happy Feet Two,17.7735,2011-11-17,130000000,150406466,100,5.8,373
1724,The Incredible Hulk,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",The Incredible Hulk,62.898336,2008-06-12,150000000,163712074,114,6.1,3021
267935,The BFG,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",The BFG,44.19092,2016-06-01,140000000,183345589,120,6,1000
281957,The Revenant,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",The Revenant,100.635882,2015-12-25,135000000,532950503,156,7.3,6396
77950,Turbo,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Turbo,44.765377,2013-07-11,135000000,282570682,96,6.1,1074
44896,Rango,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",Rango,29.91353,2011-03-02,135000000,245724603,107,6.6,2051
270946,Penguins of Madagascar,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",Penguins of Madagascar,84.366984,2014-11-22,132000000,373552094,92,6.5,1346
2503,The Bourne Ultimatum,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",The Bourne Ultimatum,45.381501,2007-08-03,70000000,442824138,115,7.3,2888
9502,Kung Fu Panda,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",Kung Fu Panda,84.689648,2008-06-04,130000000,631744560,90,6.9,3145
102899,Ant-Man,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",Ant-Man,120.09361,2015-07-14,130000000,519311965,117,7,5880
101299,The Hunger Games: Catching Fire,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",The Hunger Games: Catching Fire,76.310119,2013-11-15,130000000,847423452,146,7.4,6495
228161,Home,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",Home,63.473086,2015-03-18,135000000,368871007,94,6.8,1519
74,War of the Worlds,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",War of the Worlds,48.572726,2005-06-28,132000000,591739379,116,6.2,2322
8961,Bad Boys II,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Bad Boys II,38.068736,2003-07-18,130000000,273339556,147,6.3,1564
417859,Puss in Boots,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Puss in Boots,20.678787,2011-10-28,130000000,554987477,90,6.4,451
27576,Salt,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Salt,48.829437,2010-07-21,110000000,293329073,100,6.2,2093
86834,Noah,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",Noah,46.115758,2014-03-20,125000000,362637473,139,5.6,2350
17578,The Adventures of Tintin,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 9648, ""name"": ""Mystery""}]",The Adventures of Tintin,89.938296,2011-10-25,130000000,371940071,107,6.7,2061
673,Harry Potter and the Prisoner of Azkaban,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",Harry Potter and the Prisoner of Azkaban,79.679601,2004-05-31,130000000,789804554,141,7.7,5877
6972,Australia,"[{""id"": 18, ""name"": ""Drama""}]",Australia,28.840997,2008-11-18,130000000,49554002,165,6.3,694
82700,After Earth,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",After Earth,42.840582,2013-05-30,130000000,243843127,100,5,2532
10567,Dinosaur,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Dinosaur,26.548594,2000-05-19,127500000,354248063,82,6.2,542
181533,Night at the Museum: Secret of the Tomb,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",Night at the Museum: Secret of the Tomb,115.597753,2014-12-17,127000000,349424282,97,6.1,1851
